5,11611.516049645901,23051,161173504,30.738007376391554,4751.21242523101,35013,310804480,59.27469566496203,49263.83049315968,58064,471977984,90.01270304135359,31592.633898301872,19456,124002304,23.64894750344044,5491.5197899362665,15298,62660608,11.950241094920786,8275.953141587135,34754,186662912,35.59918859836122,6717.170403205387,3595,37171200,7.089059872951113,744.6977972183588,3611,14790656,2.820781840355534,1540.3127277762392,7206,51961856,9.909841713306646,1143.3885430197056,0,0,0,0,16104,233353216,44.50367272968571,98901.32244392697,16104,233353216,44.50367272968571,98901.32244392697,
10,9085.285892431988,17884,124305408,23.702815885679666,2035.0546878774323,27555,245612544,46.833914978545394,62218.82771337325,45439,369917952,70.53673086422506,38531.541532164,15134,95358976,18.18324952664124,2202.5737417734904,11991,49115136,9.365377134743143,4055.3717254607623,27125,144474112,27.548626661384382,3021.629985917051,2750,28946432,5.519566359038428,1113.1516472727271,2858,11706368,2.2321948003582603,1945.6233170048986,5608,40652800,7.751761159396688,1537.4034361626248,0,0,0,0,12706,184791040,35.23634304344399,130666.71209208248,12706,184791040,35.23634304344399,130666.71209208248,
15,10534.961432522541,20792,144195584,27.496238341638183,1531.3590273181994,31896,289435648,55.191645549800555,54924.674202940805,52688,433631232,82.68788389143874,33854.339228534016,17558,110845952,21.136893591677435,1613.4922922884157,13689,56070144,10.691853387645866,3085.1711714515304,31247,166916096,31.828746979323302,2258.2201758248793,3234,33349632,6.359344749960745,1085.4419381570808,3189,13062144,2.4907824131202183,1730.9060304170587,6423,46411776,8.850127163080963,1405.912900358088,0,0,0,0,15018,220303360,42.009009749034476,113472.14282061526,15018,220303360,42.009009749034476,113472.14282061526,
20,10337.461311778608,20405,142213120,27.118340240038176,1654.4600423915708,31295,287465472,54.81622565456104,55664.10225192523,51700,429678592,81.93456589459922,34347.530699013536,17232,108982272,20.781615171851836,1231.9040618616527,13673,56004608,10.679408585888305,2701.8687513347472,30905,164986880,31.461023757740143,1882.2463106617051,3173,33230848,6.3367250681863405,3949.286596596281,3087,12644352,2.4111266221485557,4276.017691286039,6260,45875200,8.747851690334896,4110.4078249201275,0,0,0,0,14535,218816512,41.725690446524176,116399.40570512555,14535,218816512,41.725690446524176,116399.40570512555,
25,10257.324795183637,20264,140677120,26.830265104871046,1492.7087288787998,31026,281714688,53.72927568446123,55463.41921230581,51290,422391808,80.55954078933227,34140.30598875024,17095,109678592,20.918154279025536,1562.4704332260894,13548,55492608,10.583678312441197,3165.3972587835847,30643,165171200,31.501832591466734,2271.1625532095422,3169,30998528,5.912110825845511,1116.3829681287473,3074,12591104,2.401404423711562,2290.5234150943397,6243,43589632,8.313515249557073,1694.5197187249719,0,0,0,0,14404,213630976,40.744192948308466,116001.26169404332,14404,213630976,40.744192948308466,116001.26169404332,
30,6647.91577034092,13531,93732864,17.147430334087353,26322.831399083585,21125,194695168,35.617409809044496,80964.88362665089,34656,288428032,52.76484014313185,59630.580513446446,11416,72355840,13.236731203096186,26556.820597144357,9094,37249024,6.814312683892256,27679.218915108864,20510,109604864,20.05104388698844,27054.48467825451,2115,21377024,3.9106991309911683,25059.842895508275,2145,8785920,1.6072905989607311,27715.523588344986,4260,30162944,5.5179897299519,26397.034230281693,0,0,0,0,9886,148660224,27.195806526191504,141535.358254299,9886,148660224,27.195806526191504,141535.358254299,
35,9048.014452109093,17706,122572800,23.373260438940974,22783.890533434995,27545,245260288,46.76839059525172,69765.02579150481,45251,367833088,70.14165103419269,51382.05125217122,14822,94195712,17.962067512592334,23864.007658480637,12050,49356800,9.411789082347159,27689.957963236513,26872,143552512,27.373856594939493,25579.648517825244,2884,28377088,5.41119292634864,17232.747666782245,2889,11833344,2.2564861957594142,20907.651658705436,5773,40210432,7.667679122108055,19071.791081413478,0,0,0,0,12606,184070144,35.100115317145146,121181.29750341107,12606,184070144,35.100115317145146,121181.29750341107,
40,12164.537668062934,23956,165670912,31.590746623525664,1431.553187969611,36883,328605696,62.65975816794743,47252.35741048722,60839,494276608,94.25050479147309,29209.930908496193,20184,128180224,24.441882583049722,1567.0501525465716,16156,66174976,12.618490925153425,3054.297108566477,36340,194355200,37.06037350820315,2228.2488818106767,3772,37490688,7.148864040475941,706.5079247083776,3718,15228928,2.903908718724959,1388.0455922539,7490,52719616,10.0527727592009,1044.819947129506,0,0,0,0,17009,247201792,47.13735852406905,99259.37567011581,17009,247201792,47.13735852406905,99259.37567011581,
45,10089.25821755733,19851,135282688,25.80122804211189,1330.7675864188202,30599,277868544,52.99532242790446,56951.98276558057,50450,413151232,78.79655047001636,35066.21978200198,16759,103112704,19.665741635343487,1446.1566753386242,13325,54579200,10.40939093075999,3053.6954481050657,30084,157691904,30.075132566103477,2158.178153437043,3092,32169984,6.135486406768402,705.3452897800777,3053,12505088,2.3849809014341647,1448.701165411071,6145,44675072,8.520467308202567,1074.664327746135,0,0,0,0,14221,210784256,40.2009505957103,119369.97005414528,14221,210784256,40.2009505957103,119369.97005414528,
50,10618.707409675393,20962,145727488,27.79349970789245,1638.4836821868143,32135,295706624,56.397884026971376,54342.70231249417,53097,441434112,84.19138373486382,33535.76725159613,17654,113602560,21.66655557924552,1497.4153011215587,13932,57065472,10.883665128179144,3067.668869724376,31586,170668032,32.550220707424664,2190.0250876654213,3308,32124928,6.12694412864693,2391.331686819831,3289,13471744,2.5693636668519386,3276.7156482213436,6597,45596672,8.69630779549887,2832.74867166894,0,0,0,0,14914,225169408,42.944855231940295,113503.20895480756,14914,225169408,42.944855231940295,113503.20895480756,
55,11598.296524150737,22890,157257728,29.991677805783546,1551.4690732634338,35107,318619648,60.76609364093169,49860.137718403734,57997,475877376,90.75777144671524,30793.88557971964,19267,121479168,23.16810825837857,1502.0991239424923,15345,62853120,11.987140779041715,2894.2042559139786,34612,184332288,35.15524903742028,2119.2796754882697,3623,35778560,6.823569547404977,1814.0169102953353,3446,14114816,2.6919313864175787,2337.533573418456,7069,49893376,9.515500933822556,2069.2211005799973,0,0,0,0,16316,241651712,46.087021475472405,104067.97927672224,16316,241651712,46.087021475472405,104067.97927672224,
60,12931.47531847919,25417,178802688,34.095667584278075,2955.9709279616004,39256,352632832,67.2431267877504,45266.23162892297,64673,531435520,101.33879437202847,28637.964867889226,21473,136929280,26.110878229272124,3219.5074538723047,17018,69705728,13.292100679202902,5040.444099717945,38491,206635008,39.40297890847503,4024.5969511314333,3944,41873408,7.984789355005951,1521.153529158215,3978,16293888,3.1070617288676194,2383.0256840120664,7922,58167296,11.09185108387357,1953.9391176470588,0,0,0,0,18260,266633216,50.843964379679875,92098.20563882803,18260,266633216,50.843964379679875,92098.20563882803,
65,11129.826492471138,21976,152166400,29.01516424953564,1702.0100694848925,33689,303812608,57.93113803178485,51329.38595031019,55665,455979008,86.94630228132048,31736.98116531034,18616,118460416,22.588090585755594,1769.532694778685,14641,59969536,11.435020720792767,3328.257840311454,33257,178429952,34.02311130654836,2455.742961962895,3360,33705984,6.427073663780048,1327.9025717261904,3440,14090240,2.6867339170498683,1840.7558604651163,6800,47796224,9.113807580829917,1587.346000147059,0,0,0,0,15608,229752832,43.80938339394221,107263.86853408508,15608,229752832,43.80938339394221,107263.86853408508,
70,11873.156475419546,23419,163115008,31.106364940211044,1417.7062476621547,35957,325529600,62.07915911968643,48975.92805965459,59376,488644608,93.18552405989747,30218.07982779237,19783,126222336,24.070857092573227,1478.558602183693,15763,64565248,12.312724570036078,2948.13654025249,35546,190787584,36.3835816626093,2130.248160439993,3636,36892672,7.0355078476378194,1086.616553080308,3561,14585856,2.7815525086530783,1574.9794175793318,7197,51478528,9.817060356290897,1328.2533684868697,0,0,0,0,16633,246378496,46.98488204099728,102744.39170630673,16633,246378496,46.98488204099728,102744.39170630673,
75,8270.503556875177,16263,111960064,21.33741107194557,1608.09716934145,25123,224247808,42.737271579969125,69099.92568292005,41386,336207872,64.0746826519147,42578.40615659885,13698,87613440,16.697417971351275,1426.9920365016792,10851,44445696,8.470485386027708,3015.2055801308634,24549,132059136,25.167903357378982,2129.0045486985214,2565,24346624,4.639993100594295,2575.2621243664717,2645,10833920,2.0647344803283834,2696.788359924386,5210,35180544,6.704727580922679,2636.958265067178,0,0,0,0,11627,168968192,32.20205171361303,145879.9717872194,11627,168968192,32.20205171361303,145879.9717872194,
80,10630.63908513428,21160,146665472,27.937004285646157,2327.2952218809073,32064,292917248,55.79520729129538,54386.46471188872,53224,439582720,83.73221157694154,33689.56056322336,17867,113328128,21.586869455002034,2401.948149101696,13874,56827904,10.824643155222576,3985.3985817356206,31741,170156032,32.41151261022461,3094.074777196686,3293,33337344,6.350134830644122,1922.2469829942302,3217,13176832,2.5099377995063445,2652.3128899595895,6510,46514176,8.860072630150466,2283.0184150537634,0,0,0,0,14973,222912512,42.460626336566456,112203.41241114006,14973,222912512,42.460626336566456,112203.41241114006,
86,5624.639303363054,14405,99725312,14.421037297029619,59061.159023116976,22689,207355904,29.985238104276807,91653.54552135395,37094,307081216,44.40627540130643,78996.69191950181,12160,76988416,11.13310950158002,59703.89419572368,9667,39596032,5.7258868669809555,60863.348161270296,21827,116584448,16.858996368560973,60217.40688573785,2245,22736896,3.2879277954496002,55579.79612828508,2281,9342976,1.3510652677752726,56588.9169167032,4526,32079872,4.638993063224873,56088.36981771984,0,0,0,0,10741,158416896,22.90828596952058,126811.46896676287,10741,158416896,22.90828596952058,126811.46896676287,
92,7360.974743229723,15245,105648128,19.203204453224547,58569.35304007871,23376,212213760,38.573179650353346,78864.8865253679,38621,317861888,57.7763841035779,70853.56087395459,12806,81936384,14.89322304044911,59377.98829415899,10102,41377792,7.521062745181808,62232.526345377155,22908,123314176,22.414285785630916,60636.786242186135,2439,23711744,4.309981412775439,54323.603526445266,2411,9875456,1.7950190337193963,56095.11178515139,4850,33587200,6.105000446494836,55204.24402371134,0,0,0,0,10863,160960512,29.257097871452142,99385.7398289607,10863,160960512,29.257097871452142,99385.7398289607,
97,5145.255952996403,10281,70979584,13.514263967659103,95017.58614230134,15491,138141696,26.301694649043274,114419.28032451101,25772,209121280,39.815958616702375,106679.53106611827,8638,53600256,10.205300841409603,95137.90577946285,6862,28106752,5.351427049805341,100193.95375867093,15500,81707008,15.556727891214944,97376.26714935484,1643,17379328,3.308963126249499,94385.01095922093,1593,6524928,1.2423234174205637,90172.56226051475,3236,23904256,4.551286543670063,92311.33024938196,0,0,0,0,7036,103510016,19.707944181817368,133782.44302643547,7036,103510016,19.707944181817368,133782.44302643547,
102,9478.068887769925,20871,144953344,24.94302104769582,20577.899538067173,31658,285163520,49.06985575575978,57697.41642169436,52529,430116864,74.0128768034556,42948.964387995205,17606,111112192,19.119764106384597,21792.05316051346,13656,55934976,9.625078284984998,25397.740450937315,31262,167047168,28.744842391369595,23367.104841085024,3265,33841152,5.8232569413112225,14030.76671209801,3230,13230080,2.2765819317883382,13820.841699690402,6495,47071232,8.09983887309956,13926.369823710545,0,0,0,0,14772,215998464,37.168195538986446,97150.82228472785,14772,215998464,37.168195538986446,97150.82228472785,
107,7534.039131860764,15544,110047232,20.30120984185877,31678.75008208955,23404,212144128,39.13576362598695,80834.2087832849,38948,322191360,59.43697346784572,61216.450488856935,13108,85159936,15.710070116577427,32701.514824000613,10208,41811968,7.713356536483207,36722.96080515282,23316,126971904,23.423426653060634,34462.14789037571,2436,24887296,4.591139725281345,26175.301708949097,2352,9633792,1.7772153775282626,30794.990387329934,4788,34521088,6.368355102809607,28444.622463241434,0,0,0,0,10844,160698368,29.645191711975478,133211.54749852454,10844,160698368,29.645191711975478,133211.54749852454,
