5,13473.275081293177,26512,185139200,35.30640760397795,636.6451727896801,40866,372727808,71.07992210501739,1408.5254826016737,67378,557867008,106.38632970899533,1104.8048204606846,22361,142635008,27.200775044100094,615.4257328831447,17595,72069120,13.743722163539648,1093.4636605285593,39956,214704128,40.94449720763974,825.9342256482131,4151,42504192,8.10563255987786,750.9520616718862,4125,16896000,3.222100251469227,1003.2733323636363,8276,59400192,11.327732811347087,876.7163489608506,0,0,0,0,19146,283762688,54.11409969000851,1785.375888906299,19146,283762688,54.11409969000851,1785.375888906299,
10,12554.797984438996,24675,171212800,32.654164012817866,11894.221524133738,38103,336945152,64.26308229718715,24418.403850431725,62778,508157952,96.91724631000503,19495.752620679217,20862,131604480,25.099959084493733,12014.065138097978,16733,68538368,13.071821206375152,13241.110657801948,37595,200142848,38.17178029086888,12560.205653624153,3813,39608320,7.554204928324133,11238.523261736165,3926,16080896,3.066991576897678,12678.732750891491,7739,55689216,10.62119650522181,11969.142521902055,0,0,0,0,17444,252325888,48.12426951391433,37782.288035771606,17444,252325888,48.12426951391433,37782.288035771606,
15,13827.681630520505,27282,191033344,36.406918602197926,8167.697967964225,41913,376610816,71.77406329032978,26889.67571452771,69195,567644160,108.1809818925277,19508.029686899343,23070,147664896,28.141808840837868,8284.231412700477,18242,74719232,14.239906712007,9832.823610897929,41312,222384128,42.38171555284487,8968.038027715918,4212,43368448,8.265109761360055,7529.420054843305,4181,17125376,3.2637347858185106,7578.537278402296,8393,60493824,11.528844547178567,7553.887958060288,0,0,0,0,19490,284766208,54.27042179250426,46996.959751257054,19490,284766208,54.27042179250426,46996.959751257054,
20,13090.986449517548,25855,179568640,34.220687052248934,4247.122099477858,39656,357191680,68.07059795600749,37223.79042286161,65511,536760320,102.29128500825642,24209.00268490788,21819,137609216,26.224411546700622,4701.091242220084,17311,70905856,13.512644013719921,7391.823661429149,39130,208515072,39.73705556042054,5891.463562918477,4036,41959424,7.996275505548314,1792.921721506442,4058,16621568,3.1675991801557064,2546.242737309019,8094,58580992,11.163874685704021,2170.6060163083766,0,0,0,0,18287,269664256,51.390354762131864,73158.7532442719,18287,269664256,51.390354762131864,73158.7532442719,
25,14627.565148391874,28804,199684096,38.07985945538019,1823.6848087418414,44347,398233600,75.94335163482471,19907.650858705212,73151,597917696,114.0232110902049,12786.893000259737,24319,153321472,29.238483295394786,1843.2297284839017,19370,79339520,15.130087129509432,2993.982828549303,43689,232660992,44.36857042490422,2353.428807159697,4485,46362624,8.841376159985403,1717.7064579710145,4503,18444288,3.5173351752287543,2188.7888310015546,8988,64806912,12.358711335214158,1953.7193558077438,0,0,0,0,20474,300449792,57.295929330086516,39806.3411710462,20474,300449792,57.295929330086516,39806.3411710462,
30,12239.511490677553,24289,169000960,32.220453025554455,15625.504864341883,36935,332570624,63.405415970840245,24975.693776526332,61224,501571584,95.6258689963947,21266.25403903698,20617,130260992,24.834581849701475,15686.804135325217,16223,66449408,12.668744775413716,16971.033897306294,36840,196710400,37.50332662511519,16252.332349999999,3672,38739968,7.385871175852982,15281.33082570806,3826,15671296,2.987771528739005,15437.812403293257,7498,54411264,10.373642704591987,15361.17858722326,0,0,0,0,16886,250449920,47.74889966668752,34827.14061737534,16886,250449920,47.74889966668752,34827.14061737534,
35,10548.192917587796,21228,146288640,27.023588284840063,3750.001528405879,33228,301850624,55.76022161733175,49709.350693090164,54456,448139264,82.78380990217181,31793.509205138096,17901,113635328,20.991611641784065,3722.3000656946538,14284,58507264,10.807922023257888,5470.740152058246,32185,172142592,31.799533665041952,4498.273910455181,3327,32653312,6.031976643055998,3899.0498854824164,3371,13807616,2.550651438000724,5827.435837140314,6698,46460928,8.582628081056722,4869.576765601672,0,0,0,0,15573,229535744,42.40164815607314,99785.1387844988,15573,229535744,42.40164815607314,99785.1387844988,
40,9294.653642398338,18568,129085440,24.535706947921994,58388.04540079707,28067,253128704,48.11303041962974,58353.62375088182,46635,382214144,72.64873736755173,58367.32893359065,15699,100597760,19.120957088401212,58288.86407943181,12306,50405376,9.580720599750215,58122.91209442548,28005,151003136,28.701677688151428,58215.94120396358,2869,28487680,5.414749859520783,58930.759783548274,2805,11489280,2.1838063775637377,60075.95937860963,5674,39976960,7.59855623708452,59496.90092985548,0,0,0,0,12956,191234048,36.34850344231579,58199.87152863538,12956,191234048,36.34850344231579,58199.87152863538,
45,15283.244800573568,30316,209350656,39.91961542890896,2546.3729951510754,46121,415277056,79.18628338078621,38586.81704440493,76437,624627712,119.10589880969516,24292.664974109397,25612,161660928,30.825994047234037,2782.586473606122,20230,82862080,15.800391698985115,4185.334877261493,45842,244523008,46.62638574621915,3401.6170614065704,4704,47689728,9.093621381674923,1260.254880739796,4747,19443712,3.707585733815242,1894.9603617021276,9451,67133440,12.801207115490165,1579.051507353719,0,0,0,0,21144,312971264,59.67830594798585,79738.83312055429,21144,312971264,59.67830594798585,79738.83312055429,
50,15248.652036682433,30031,204435456,38.97623186493668,2208.7841976957143,46245,415051776,79.1308639599667,36485.335356816955,76276,619487232,118.10709582490338,22990.145416867694,25353,157937664,30.111288583280103,2324.257323788112,19999,81915904,15.61751239339762,3696.596060753038,45352,239853568,45.728800976677725,2929.421426816899,4678,46497792,8.864943281656572,1582.9632986318938,4804,19677184,3.751514052596738,2224.738201290591,9482,66174976,12.61645733425331,1908.1148101666315,0,0,0,0,21442,313458688,59.76183751397235,74743.42256496595,21442,313458688,59.76183751397235,74743.42256496595,
